token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
373,function,-0.0068440805,-0.041779526,-0.01295117,0.031047357,-0.006055798,0.031392526,-0.006617636,0.0070397416,0.031720977,0.011354129,-0.03526191,0.0024570613,0.023299396,0.026345382,0.028449522,0.0071829045,0.004628812,-0.018460747,2.2478178e-05,-0.0051767956,0.038468964,0.002700762,-0.029621895,0.021572812,-0.005404326,0.027780494,0.016323276,-0.010326846,-0.014128754,-0.029576754,0.043755773,0.035122875,-0.0073454645,0.004587162,0.002886835,0.029580394,-0.0030315872,0.031091822,0.014613294,-0.004920144,0.008165819,-0.011267394,0.009746525,-0.008606945,0.026474247
374,content,-0.0031894983,0.039427508,0.021211935,-0.021391768,-0.011952336,-0.025821678,0.020171208,-0.022518098,4.2565025e-05,0.0040945625,0.008302878,0.017592229,0.01571003,0.030511517,-0.005147754,0.024179552,0.0072392165,0.0061895796,0.0054674363,-0.010075485,0.013658116,-0.028157797,0.04217252,-0.02968411,-0.0021315427,0.0076582083,-0.02375185,0.011950596,0.0044971663,0.006750298,-0.011649434,-0.0031727415,0.0023934909,0.0023199858,0.011041569,0.012438268,-9.0179594e-05,-0.0075035566,-0.009650388,0.04308503,-0.023765191,-0.002716132,0.008309274,-0.010157232,-0.0024039745
375,content,-0.010213856,0.013031829,-0.0130225,-0.010091637,0.010587469,-0.0028370558,-0.028426206,0.027041065,-0.016951555,-0.00967231,0.005523395,0.049256537,0.024683012,0.00780489,-0.00029215662,-0.050213337,-0.011564336,-0.012317462,0.011550904,-0.0019494011,0.039181054,-0.0057386593,0.0092268195,-0.011468211,-0.040370233,0.008801585,0.012941788,0.030338494,-0.014602985,0.045495786,-0.012198855,0.034272198,-0.03353719,0.01233932,0.022863638,-0.0103087975,-0.006731723,0.027439531,0.023201136,0.0026885048,-0.02189019,-0.02193932,0.011109296,0.020348957,0.000864179
376,content,0.029052226,0.029902026,-0.01877998,0.036943555,-0.023675943,-0.019815762,0.01779445,0.014158513,-0.010336932,0.017065478,-0.002702395,-0.009263071,0.0039874623,-0.017690279,-0.026042955,-0.0068630246,0.0014807592,0.02451427,0.005196153,-0.0028204955,-0.007253451,-0.011245362,-0.009318357,0.0049845167,-0.0076629957,0.013111912,-0.017030481,0.0104752835,0.0066777486,0.01663094,-0.021608787,0.02225623,-0.0227692,0.013233084,-0.010940198,0.0074213794,0.00018824985,0.009012265,0.03190896,-0.018384408,0.0071770763,-0.0028969585,0.004988276,-0.033593588,-0.001347979
377,content,0.018258136,0.037833624,-0.025999295,-0.013859981,-0.021482766,0.002124616,0.003977296,-0.0067147426,0.0075405305,-0.0028365087,0.020716693,-0.009603246,0.028018478,0.020765526,0.0021488124,0.02896443,-0.010795896,0.0065748296,-0.013827612,0.008458343,-0.0034943628,0.0046352316,0.028893998,0.0021306446,-0.014962803,-0.018248413,-0.023956541,0.029471785,0.024156403,0.011137266,0.05209862,0.009284821,-0.001002119,-0.035735115,-0.028138647,-0.004209566,-0.019188266,0.0010994392,-0.008587429,0.023605691,-0.014215327,-0.042771704,-0.03088347,0.0014221228,0.002340165
378,content,-0.0001909725,0.00792606,-0.006434946,-0.008110673,0.016378267,0.0013235168,0.03129299,0.005446604,0.0038289863,0.010927422,-0.003882439,-0.018222177,-0.059578087,-0.040344022,-0.03193544,0.010026058,-0.0018746759,-0.013517326,0.01933052,-0.008570934,0.04279149,-0.022621905,0.016279174,0.010241941,-0.018284796,0.017579895,-0.0016800062,-0.0071319547,0.00791029,-0.02697842,0.00848684,0.0060782223,-0.0013217782,0.018964196,0.006938424,-0.022122247,-0.011524542,-0.03393372,0.008953365,0.039174028,0.014511275,-0.029416732,0.016315803,0.024477992,-0.011798413
379,content,-0.018858196,-0.020290792,0.03225867,0.006614952,0.025657628,-0.011445664,0.005023686,0.015877562,-0.0014560544,-0.020328976,-0.021929111,-0.03191785,-0.0057365573,0.053526133,0.008684278,0.030090785,0.009024294,-0.0023245465,0.002060443,0.057674136,0.0019857548,0.023862418,-0.006265769,0.03009126,0.0141614685,-0.036317497,-0.021150505,-0.00064280134,0.015040706,0.033392735,-0.015321023,-0.029747266,0.031123258,0.015638683,-0.009372185,-0.0051407875,0.009504197,0.0007531423,0.013725151,-0.008284465,0.00037285878,0.02479497,-0.012494591,0.008506527,0.023454756
380,content,-0.018729568,-0.014361871,0.002380383,-0.0014730608,0.0126092965,0.022535581,0.010265623,-0.02129939,-0.015417566,0.0016096357,-0.019109024,0.013972459,0.01437522,-0.006659348,-0.002180481,-0.00083360757,0.013144855,-0.0017418859,0.01864512,0.017479954,0.002252563,-0.007294062,-0.027681608,-0.0032061923,0.012795632,0.0013308766,0.0045566345,0.0042688143,-0.013729369,0.028417936,-0.027656268,-0.024543481,-0.0005518847,0.008171644,0.011577322,0.0210234,0.025738165,-0.044925116,0.01651622,-0.031980023,-0.018462636,-0.00439703,0.046500802,0.00068709,0.01815182
381,content,-0.010540494,0.034382436,0.0025523736,-0.026277518,-0.016792037,-0.019019723,-0.0007030482,-0.0017448007,-0.022513043,-0.006940076,-0.018222587,-0.028868949,0.0033568009,-0.012306227,0.005788022,-0.01865678,0.029531455,0.022460224,-0.0017881776,0.032192368,0.0022021288,-0.03541676,-0.0020204384,-0.008250316,0.012028085,0.001288685,0.010436636,0.0069675003,0.013345278,0.004568297,-0.00037538906,0.0046877507,0.0053703254,0.009393797,-0.03818273,0.024196789,0.034682073,-0.0050529074,-0.036652453,-0.030731035,0.002734594,0.016639406,-0.01545176,-0.03576245,0.0057191704
382,content,0.018545223,0.03409012,0.007625478,0.018068392,0.005025115,0.024372825,0.03884903,0.0089657,-0.017980479,0.011349759,0.0096592195,0.017573742,0.009086123,-0.05118927,0.01859438,-0.024509247,-0.010560123,0.0537036,-0.0004947327,-0.00023827476,-0.012781677,0.010385305,0.031980764,-0.013855421,-0.0066333744,0.037752397,0.005857157,0.007209398,-0.002415391,0.012882405,0.00795359,-0.015989881,-0.00015492164,-0.016904391,0.008746172,0.013732248,0.00025245434,-0.008284464,0.001041358,0.015729934,0.016896378,0.0028250867,0.008330304,0.024089353,0.012586876
383,content,-0.021134496,0.015494654,0.01900402,0.006632313,0.012387206,-0.0181539,0.0032446347,0.017571127,0.00806521,0.023185108,0.0010780486,-0.02313101,-0.02393047,-0.020619687,0.023057885,-0.01581288,-0.006257337,-0.0077432524,0.013224208,-0.02884824,0.00302384,-0.0019924566,-0.022005165,-0.008344229,-0.034859456,0.011892464,0.03030164,-0.013367368,0.00036831124,0.0054852418,-0.0053818887,0.0089468835,0.026002595,-0.011050451,0.011393036,-0.02777525,0.0069010863,0.055042718,-0.009861627,-0.020315032,0.0022635215,0.020242099,-0.027594747,-0.0022855054,0.05807606
384,content,-0.0025362368,-0.04370201,0.0037527916,0.016873218,0.0019532633,-0.008334398,0.01470801,0.007366888,-0.034661718,-0.00712578,-0.011041741,-0.010823354,-0.026213355,-0.025139894,-0.023150548,0.020560743,-0.006702279,0.015619498,-0.019618122,0.0052670697,-0.022040123,-0.008203103,0.015745597,0.023458747,0.030371573,0.01703381,-0.009362939,-0.008889004,-0.0124381585,-0.025230784,-0.0077744923,-0.011997952,0.035169832,-0.01130199,-0.008130239,-0.0068313032,-0.016033204,-0.025649706,-0.017924843,0.011498457,-0.025689257,-0.010332717,-0.0030366415,0.046087503,0.03221723
385,content,0.0035890755,-0.013489771,-0.0065989303,-0.036260948,-0.014713892,-0.019365575,0.017826159,-0.0032086025,-0.012190759,0.012856967,-0.02305799,-0.005928374,-0.055897616,-0.033899676,-0.008724304,-0.0018541616,0.0030263246,-0.0032130766,-0.008893675,0.030953612,-0.02773767,-0.02906235,0.024782883,-0.017558107,0.007465491,-0.01605636,-0.011851728,0.00024511365,0.017706634,-0.02536085,-0.018363804,-0.0065341257,0.016442105,-0.005112398,0.01884805,0.018360073,-0.0034776323,-0.019347008,-0.007989799,-0.021412194,0.039596334,0.048775304,0.021582479,0.008252851,-0.028942078
386,content,0.003765508,-0.011909014,0.013528355,-0.011735997,0.029511906,0.018723857,0.028782353,-0.015782734,-0.016801765,-0.020344405,-0.03341862,0.017141154,0.022262353,-0.0201499,-0.0035394921,-0.009194573,0.00037009502,0.029233342,0.021612754,-0.015472323,-0.015216653,-0.0017066711,0.010725069,-0.003929601,-0.015965236,0.032224543,-0.00069487415,-0.010527382,-0.0075937146,0.013173184,-0.023994459,-0.013986392,0.010283021,0.024221798,0.0038879365,0.01698509,0.014383497,0.027575122,0.016734485,0.012819666,-0.03989561,0.00014523746,-0.012642921,0.0032123635,0.01952746
387,content,0.0036970654,-0.018576382,0.03221059,-0.012304306,-0.009214001,0.0067488574,0.004447624,0.04239565,-0.012444258,-0.011994257,0.02749977,0.0062430277,0.0071130907,-0.016137183,-0.014400425,-0.025861343,-0.017812293,-0.022595324,-0.008733873,-0.045889452,0.036846783,-0.0013135439,-0.0049851374,0.022451717,0.007448731,0.020302767,-0.0067555527,-0.004174606,0.0017905012,-0.021462027,0.009098407,-0.0015669018,0.00070638995,0.016400248,0.013011018,-0.0137515925,0.009724925,0.018853879,0.029847784,-0.0025578698,0.008351348,-0.027147168,0.02139759,-0.009530022,-0.012517095
388,content,-0.005893721,-0.012243392,-0.006712997,0.023033837,-0.0060392204,0.022474816,-0.009219418,-0.0022041607,-0.039289415,0.023861427,-0.01704123,0.012110081,-0.011724979,0.034819316,0.012337863,-0.02156305,0.009130958,-0.020001512,-0.01239497,-0.0032814518,-0.0038088819,0.018752735,0.033804044,-0.015642492,-0.009274678,-0.0054845125,0.01793543,-0.0047960337,0.023469653,0.0012425319,-0.0016709699,-0.027260797,-0.003303109,-0.02925097,0.025084786,-0.014199676,0.001800013,0.0052458094,-0.018978575,-1.0590037e-05,-0.038051877,0.0061276425,-0.009629,-0.0030633728,0.0019811501
389,function,0.013196579,-0.0012251912,-0.008722821,-0.008808346,0.023755306,0.06772626,0.014457199,0.017499506,0.021626519,-0.031398058,0.01891177,-0.0002542327,0.0154289575,0.0029146457,0.015683353,-0.027483134,0.015790552,-0.027298898,-0.017859343,0.003884665,0.011235905,0.017453576,0.030185515,0.0006372693,0.02485613,0.017401421,-0.0024151306,0.011438553,-0.00047246608,0.025056092,-0.00943024,-0.031727668,0.0012737095,0.008134533,-0.0011051093,0.00045659946,-0.04281834,0.013458133,0.016773332,-0.022963597,0.0125880875,-0.015939275,0.0077823144,-0.01089367,-0.012258705
390,content,0.019832337,0.021823192,0.0057370905,0.017103933,-0.016403813,-0.012199348,0.008184975,-0.007001919,0.0080061,0.0038305372,-0.043658685,0.0057562036,0.027811788,0.03828152,-0.006372933,0.0071104956,0.024495691,-0.005994505,0.037384894,-0.02311579,0.0061267624,0.0141818635,-0.008435783,0.007348715,-0.032939076,0.029812584,-0.0034296715,-0.0050354917,0.010068293,-0.00014992637,0.0026777347,0.015772918,-0.014617499,0.01432391,-0.025418468,-0.0017593772,0.0016500335,0.0073746326,-0.0012810036,0.0024471243,-0.0019420233,0.028478255,0.0072215945,-0.036729805,0.012452002
391,content,-0.0037450811,-0.0061252094,0.0033448895,-0.009891973,-0.0014872398,-0.024620662,-0.0031781036,-0.037660036,0.01141068,0.019797655,-0.021011423,-0.018947328,-0.019196361,0.0031277335,0.014220477,0.00065209717,0.0015596193,-0.0053265817,-0.025112905,0.01406749,-0.005260021,-0.0023046471,0.017196259,-0.007824446,-0.0122344,-0.022921352,0.028109977,-0.014064072,0.027673433,0.013777925,-0.004663449,-0.015191214,-0.002316802,0.012805224,-0.015599503,-0.03478256,0.04812299,0.020586407,-0.005178527,-0.0012933284,-0.016056396,-0.017078284,0.02684585,0.0064822906,0.030750584
392,function,9.601026e-05,-0.014830238,0.02958096,-0.0028027778,-0.023575118,-0.008549588,-0.009435571,0.037100907,0.010690851,0.017249813,-0.013852768,0.035895362,0.036890138,-0.033474647,0.00815483,-0.049419813,-0.023140475,-0.010032209,0.015682623,-0.01301012,-0.012742184,-0.019998679,0.012590879,0.035572518,0.020002205,-0.014138704,-0.027125534,0.00701685,-0.038677588,-0.0027302823,0.0022348042,0.00694256,0.02879039,0.0011010587,0.025427967,0.009110331,0.058200743,0.0027610064,0.024182137,0.015447456,0.028657481,-0.022854825,0.0043613105,-0.03185785,-0.0111114355
393,function,-0.041186832,-0.028561685,0.03326149,-0.0031120365,-0.0031697506,0.010954633,0.0013211791,0.01550826,-9.302862e-06,0.028856134,-0.025029508,0.00466844,0.012675913,0.013246721,-0.038488224,-0.003810128,0.033223893,-0.009251017,-0.032963224,0.03261995,-0.030371433,-0.023012217,0.019699832,-0.023824967,0.009020127,0.03129432,0.00140444,0.04208649,-0.00607882,-0.004435076,0.029348342,-0.0070204716,-0.0010942583,0.009044915,0.0067722257,-0.013551761,-0.00052169024,-0.006537587,0.001136339,0.012609284,-0.018618736,-0.009047214,0.033271812,-0.011300766,0.026957974
394,content,0.009080131,0.023206,-0.026429059,0.006508666,0.0008457802,-0.0072273635,-0.020024402,-0.042623375,-0.0060734088,-0.022310046,0.013798424,0.002658808,0.005479774,0.027762048,-0.0044937185,-0.018193863,0.016795903,0.012677845,-0.03265814,0.023798512,-0.009309045,-0.0015293749,-0.021341536,-0.023892106,-0.001005698,-0.021860013,-0.031282134,-0.025823073,0.015968265,0.019126909,-0.017446788,-0.028341996,-0.0023384253,-0.0158338,0.015769996,0.0035843775,-0.0060525034,-0.0010208929,0.0056328005,0.0036816832,0.006109243,0.010873047,0.01178112,0.0057919757,0.01977259
395,content,0.013320569,0.029664984,-0.01858658,0.020108942,-0.0048414674,-0.012180009,-0.021337206,0.00088244263,0.02326573,0.016002173,-0.0028510722,0.012176368,-0.013377812,-0.020998264,-0.0181107,-0.025722573,0.0007672905,0.014111119,0.017133668,0.0037340599,0.007751662,-0.006428263,0.005532796,-6.1947e-05,0.030814584,-0.035600323,0.010636296,-0.017626066,0.012037597,-0.017039143,-0.035450753,0.0061639766,0.00864223,-0.003611142,0.02597059,-0.024131706,0.0003682259,0.0064537874,0.02459425,-0.017111273,0.0046340157,0.0041578165,-0.023297098,0.012926554,0.013843498
396,content,-0.020746898,0.023261765,0.020695878,-0.02084326,-0.008890407,0.006885831,-2.0400215e-05,0.018984191,0.0015807748,0.018017426,0.02586002,-0.0384623,0.030883363,0.010139382,-0.008433369,-0.040750846,-0.0017909089,0.0055165356,0.052546527,0.02365045,-0.013282375,-0.008300649,0.0050478177,0.004354646,0.011458322,0.0064936313,0.030837946,-0.021650324,0.02672886,-0.020201096,-0.01796406,0.014184796,0.029648324,-0.006220241,0.0061313477,-0.047664594,-0.014024543,0.032058906,-0.009755247,-0.0037090029,0.051479306,0.036960784,-0.01983985,0.005140976,0.012696626
397,content,-0.009141649,-0.0014875169,-0.0019003397,-0.00025069402,0.037827358,0.02337371,-0.04747057,0.0072652423,0.0071260016,-0.042476572,0.030698739,0.017310992,0.027279617,0.021101125,-0.0012921275,-0.004721467,-0.028429987,0.011062784,0.02384887,-0.008231717,-0.00945544,-0.0030280408,-0.014289392,-0.00046267032,-0.0034154397,-0.02013049,0.032930568,-0.012826153,-0.0035847363,0.023163775,0.022128876,0.019717786,0.014185796,-0.041628294,-0.008190196,-0.015731296,0.006060071,-0.044744752,-0.019899953,0.03382057,0.008911736,-0.03288656,-0.0040529645,0.009225391,0.0035058642
398,content,0.030932432,-0.0129583785,0.014016626,-0.011941673,0.013152672,0.01839484,0.0101825595,0.00047740914,-0.036873486,0.0016264875,0.011162743,-0.010119268,0.025799058,0.00958403,0.021662205,-0.051814374,0.007946246,-0.020786177,-0.0075962036,0.056394212,-0.024285108,0.011616317,0.012306232,0.009169145,0.011189329,-0.00017603148,0.022597017,-2.5074218e-05,0.013693986,0.0021453674,0.027225783,0.020621631,0.003687763,0.011688906,0.00090691383,0.0049247053,-0.034737177,-0.01286331,-0.0039947033,-0.03284978,0.00595082,-0.016412083,-0.0077581713,0.010279549,-0.019534899
399,content,0.008425972,-0.0009816132,0.009461465,-0.006761966,-0.0018747919,-0.035235345,0.013717577,0.036301874,0.0148236435,-0.019318338,-0.011612763,-0.009263462,0.045875207,-0.010946966,-0.022183508,-0.0005653394,-0.008239511,0.0068131713,0.0013399206,0.041310996,-0.010603001,-0.0150100645,0.039713502,0.013922904,0.017018823,-0.0030458246,-0.011664107,0.021125294,-0.012710504,0.020073978,-0.018699476,-0.0062763966,-0.00079115166,-0.049947448,-0.011994954,-0.013152985,0.003377345,-0.006048197,-0.0145280175,0.0048695314,-0.03163031,-0.0120545365,0.048871487,-0.027537417,0.022556262
400,content,-0.034772635,-0.020228602,0.020424265,0.015879015,0.017435035,0.019099653,0.0023942173,0.024515143,-0.017841218,0.0013658081,0.013269846,0.0051057977,-0.014784679,-0.047641564,0.0031139383,-0.000775213,-0.024299895,0.013253808,0.027750468,0.017597027,0.0039895535,0.0035663147,-0.028955216,-0.014120223,-0.019156327,0.012765766,0.003312954,0.0040939683,0.01072299,-0.016925465,-0.023529267,0.010039689,0.0035076356,-0.0048853713,-0.00587843,-0.016598497,-0.014140517,0.014584674,-0.03533606,-0.016929818,0.015272569,-0.004985797,-0.016666368,0.005361704,0.003185072
401,content,0.016431397,0.027335474,0.019637171,-0.02038665,-0.009059279,0.02760963,0.011700141,-0.009129197,-0.010057875,-0.005620426,-0.016446495,-0.0337407,0.018596992,-0.028199457,-0.022531442,0.005250667,-0.027114835,0.014474444,0.00561452,0.018684603,-0.02423414,-0.009993752,0.024604969,-0.0045762067,0.004547494,0.011888811,-0.013977797,0.0024315878,-0.023674944,0.0103101,-0.0016727666,0.001581578,-0.0025730217,0.044887543,-0.021891942,0.0047003627,0.0011149392,-0.046936058,-0.0028192392,-0.009600675,-0.001468442,-0.00063727907,-0.031568006,-0.019234749,-0.020150404
402,content,-0.021316698,0.027517727,-0.0005847278,-0.03148569,0.0029206632,-0.0009130589,0.017645976,0.016868686,0.018780766,-0.0171892,0.0038083415,0.018258195,0.011627186,0.054431517,0.0036157928,-0.013582222,0.020762272,-0.009542402,0.044784103,0.0096115265,-0.018063765,-0.02848552,-0.019796327,0.004830735,-0.003019475,-0.018431937,0.02016508,0.006166274,0.01662654,-0.029032463,0.014486394,-0.008655329,0.011675132,-0.005721203,0.004496968,0.0060118157,-0.008310437,0.010442441,0.017236728,-0.04306599,-0.017689232,-0.0046949084,-0.03673846,-0.026405023,0.016029423
403,content,0.023406561,-0.045232352,-0.0017867611,0.021955991,-0.004742895,0.014705162,-0.0085637085,0.012275481,-0.008897471,-0.0013890641,-0.016059952,-0.027393105,-0.013637766,0.01120704,-0.01985344,-0.013618196,0.04830716,-0.04532416,-0.031396404,-0.04674689,-0.0021472482,-0.052567128,0.012604367,-0.01138739,-0.024387347,0.012514627,-0.0011225267,0.005802338,0.013878019,0.013375317,-0.0023627945,0.00015570682,-0.0135156475,-0.018902346,0.014005269,0.040292986,-0.016610734,-0.009157977,-0.015208345,-0.030637763,-0.020052906,-0.0002874041,-0.01927695,0.0050911624,-0.017587636
404,content,0.014289984,0.0054930155,0.00058040087,-0.00660891,0.0138104195,-0.00036216638,-0.015529873,0.051771645,-0.014926862,0.0044062305,0.009140167,0.016359532,-0.044246256,-0.028327283,-0.014961451,-0.008033095,0.012915352,-0.02241396,0.019468214,-0.012982877,0.008889321,0.004932426,0.008742364,0.033568416,-0.021654574,-0.02363133,0.006695288,-0.03117561,0.009906813,0.03546414,0.0041065295,-0.00091700285,0.026419116,-0.0151593825,0.01511382,-0.032998,0.0070362207,-0.016194414,0.0050032632,0.0030384958,-0.04489786,-0.023928113,-0.012695743,0.028091716,-0.023964563
405,content,0.00916455,-0.026235137,0.003796775,-0.048816226,-0.027075404,-0.026845984,0.014385556,-0.02201313,-0.0148807615,0.0080590155,-0.010284642,0.036254283,0.005058211,0.0016142904,-0.02473581,-0.014456777,0.00691365,-0.004149437,-0.020159781,0.00559006,0.005024339,-0.025529841,-0.029767146,0.023989767,0.0029712021,-0.021033913,0.0113994,-0.03234806,0.0031107944,0.030659892,-0.027729051,0.01661251,0.015875457,-0.028879024,-0.026478643,-0.003367785,-0.012033837,-0.0195385,0.007582558,0.054803636,0.014924962,0.020595537,-0.028131805,-0.011901498,-0.02560662
406,content,0.014707229,0.0013613232,0.019264244,0.011807091,-0.011948562,-0.01615511,0.032120544,0.011009864,0.004305806,-0.015199641,0.012866635,0.005436355,-0.011738615,-0.019673618,-0.020769872,0.009381892,0.01669385,0.009498206,-0.005657247,0.025945775,-0.004756662,0.01966797,-0.0003990187,0.0022278735,0.028660402,0.003362376,0.012587297,-0.050190143,0.014137268,-0.0026847129,0.009572742,0.006807305,-0.019186981,-0.027067544,-0.024414174,0.009140197,0.014079115,-0.0002278922,-0.0039803046,-0.007411627,0.0016755579,0.0133467205,0.008574002,0.008013001,-0.023830974
407,content,-0.013169016,0.01638343,-0.024179995,-0.0072035776,0.008309511,-0.0067811375,0.009442722,-0.006266181,-0.029751949,0.0013556243,0.0122892065,0.016370215,0.010513872,0.017849261,-0.020735387,0.019219872,0.03051896,0.007029857,0.0006628618,0.0076427213,0.028318495,-0.008837829,-0.017346019,-0.0037130192,-0.021391349,-0.028071474,-0.01630622,-0.004044491,0.027594022,0.020800574,3.5142974e-05,0.004504343,-0.007651055,0.027237542,0.0047372095,0.013457941,-0.00934517,0.013945599,0.016907016,-0.0026415358,-0.017535107,0.015932638,-0.0089962715,0.02902042,-0.019355513
408,content,-0.0037074455,0.015574892,0.0027705664,0.03135784,0.001132555,-0.026101472,0.025992319,0.0002090899,-0.0124040395,-0.007945866,0.01763835,-0.00432252,-0.026516428,0.025647424,0.012535202,-0.023761315,-0.0014825368,-0.01789353,0.00040102762,0.0020025321,-0.005276534,-0.034870084,0.020227894,0.010382227,0.0087386165,-0.013207195,0.013860299,0.043574285,0.024111668,-0.012379633,-0.028373046,-0.0071013453,-0.03091492,0.007814742,0.015790721,0.0005770365,-0.037134636,0.01946679,0.006545676,0.03207741,0.008762408,0.027984291,-0.005920807,0.006992487,0.006386913
409,content,0.04266283,0.01446011,0.004344457,-0.0101799,-0.0023223618,0.025341718,-0.00014075763,-0.0075060627,-0.011815949,-0.007193609,-0.0014889583,0.030510735,-0.002129767,-0.049813826,0.038579747,-0.009874013,-0.02874898,-0.0042920215,0.042886402,-0.0023990176,-0.022248814,-0.017022902,-0.016213087,0.004366219,-0.012229127,0.01284373,-0.014735292,0.025448862,-0.045898702,0.024306675,0.026102912,0.022698632,0.016674241,-0.019521253,-0.003606956,0.0180667,-0.0013177732,0.003906355,-0.01193011,0.006274374,0.033134367,-0.0033025916,-0.020525541,-0.01530041,0.031739086
410,content,0.008302515,-0.012205049,-0.001437226,-0.0054185316,0.014243477,-0.012233544,-0.020991027,0.013580556,0.001820085,-0.01783219,-0.042471565,0.03508932,-0.022489151,-0.00492747,-0.0019885034,-0.007506084,-0.02288426,0.006029265,-0.020088324,0.0026343411,-0.008631714,0.017546808,-0.0020875605,0.018393766,-0.008623325,0.009734483,0.010218646,-0.0070389905,0.0007858684,-0.014904608,-0.014627555,0.018244505,-0.009986249,-0.003910194,-0.0051888865,-0.0075225723,0.029396467,0.011579734,0.010336961,0.017299358,-0.0064520147,-0.0072434032,0.0050416933,0.04649053,-0.0055959206
411,content,-0.015794897,-0.019199409,-0.005318808,0.008919305,0.018786771,0.011973423,0.0034272324,-0.014486588,0.008366037,0.025813844,0.028691253,0.0013277653,-0.012583005,0.027501697,-0.015540393,0.020079453,0.0073591555,0.062256917,-0.030555695,-0.024986092,-0.028686507,0.0051984214,0.0102175195,-0.015590571,0.022021556,-0.016369993,-0.010320719,-0.03676669,-0.0112939775,0.029649066,-0.0065505737,0.0076772934,0.00057062967,-0.0034370553,-0.0012762435,0.03470166,-0.007784106,0.008798602,0.025989296,-0.04165795,0.0024847283,0.017965926,-0.019760348,0.042376347,-0.010501964
412,content,-0.0131319305,0.034271862,0.0052241515,0.024082951,0.0031341275,-0.022562267,0.008967812,0.0378044,-0.008575141,0.0026849343,-0.069659226,0.0013062627,-0.006266309,0.007507483,-0.0146044325,-0.018507712,0.0030535008,-0.030325007,-0.0042622234,0.0012072271,-0.022995992,-0.012587868,0.005371659,0.011325197,-0.008186346,-0.016691249,0.01277573,-0.013437718,-0.011253196,-0.003287715,0.017128568,0.03604972,0.026886834,-0.0050366335,0.023004571,0.009517961,-0.0046078935,0.018812664,0.026297836,-0.021010136,-0.001044848,0.017297387,-0.016187565,-0.009006908,0.009174449
413,content,0.019845804,-0.019608758,-0.008851363,-0.00071539177,0.011836964,-0.02598943,0.020962033,0.018528504,-0.024946243,0.018225947,0.0077730506,0.035762392,0.0006918053,-0.0171429,-0.00069183676,0.03182488,0.017282844,-0.039459772,0.0028553118,0.031795397,-0.0008591402,-0.024420442,0.008425048,-0.012418393,-0.027412249,0.00744289,-0.021161884,-0.010683792,-0.013585132,0.0030575811,0.011492718,0.036858015,0.028877934,-0.0055195754,0.00039589524,-0.012944636,0.009605944,0.005632477,-0.031806078,0.01732714,-0.04298813,-0.019192548,0.0047444534,-0.013902146,0.0012252071
414,content,-0.0078038406,0.0008877368,-0.028471129,-0.0012945778,-0.007545685,0.0015739407,0.0052967025,-0.03399199,0.0074353795,0.03339569,-0.020054895,0.002179686,0.015571294,0.061619233,0.018074708,0.0007621414,-0.034672935,-0.008515612,-0.003664506,-0.0062043834,-0.0012276742,-0.012339528,0.00762789,0.016646909,0.0028517067,-0.004614253,-0.0027858268,0.0012125104,0.04550953,-0.036052547,-0.015492568,0.02241598,-0.023033658,0.0066264956,-0.0026582086,0.0007131361,-0.056082156,0.003209634,-0.016370032,-0.0043360237,-0.015415031,-0.012222228,0.012738004,-0.057775456,-0.013165016
415,content,-0.004825088,0.001424391,-0.03499173,0.012724277,0.00067087455,0.013317301,-0.0029162215,0.035300203,-0.036801994,-0.005481029,-0.00939578,0.023844978,-0.008807661,-0.0147309955,0.014740246,0.007355536,0.03324307,0.008298889,-0.0029490665,-0.009457584,-0.032730453,0.034890216,-0.0013006936,0.015587983,-0.005058071,0.018085673,-0.024703564,0.030052241,0.0039776955,-0.034454063,0.02890553,-0.014031927,-0.017346535,-0.042393483,-0.011945287,-0.009706429,-0.012692587,-0.023772214,-0.015169791,0.019451303,0.008009429,-0.010508769,0.018627014,0.0246396,0.0051683174
416,content,-0.056949317,-0.049952045,0.0410471,-0.011504982,0.010439426,0.0062633175,0.009689245,-0.012278567,-0.013046929,0.030723466,-0.0024885829,0.009335903,-0.010230919,0.014233173,0.0022271147,-0.04258807,0.0030419885,0.003668433,-0.014149998,0.01153826,0.019424254,0.010448341,-0.021475937,0.020998746,0.010321525,-0.0149058,-0.019221865,-0.005560661,0.024413403,-0.03357995,0.01478874,-0.029695196,-0.015330147,0.007056469,-0.0031996341,-0.0053017586,0.0058971355,0.010039002,-0.017904578,0.0055180765,0.021310527,0.024981968,0.013718721,0.010554317,-0.023441574
