token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50
396,content,-0.018132223,0.037985906,-0.009601497,-0.019326406,-0.02700673,-0.009404651,0.016533172,-0.011802456,0.0069935513,-0.013043476,-0.020707788,0.0030587341,-0.029539282,-0.017937874,-0.02316091,0.024630796,-0.023858935,0.016151175,0.012580659,0.016491784,0.025097528,-0.023400966,0.04358232,-0.014059263,0.00089305756,-0.044662297,-0.010365432,0.0042974283,-0.017393045,-0.022177756,0.016182205,0.02681508,-0.015579458,-0.004234049,-0.0081683155,0.02650046,-0.010849805,0.0038860645,0.012692329,0.01012864,-0.04120112,0.021584433,-0.010851953,-0.007327234,-0.00685394,-0.010342184,-0.005005986,-0.014736682,0.0022048505,0.036893275,0.0019313685
397,content,-0.027982533,0.025304738,0.025603278,0.04321773,-0.048140056,-0.004118762,-0.0040422836,-0.016811505,-0.014869016,-0.045671318,0.027211146,0.018520372,0.0008561538,0.0029372983,-0.0025314342,-0.0280572,0.0072626527,0.0129649,0.022311954,-0.006720514,0.04259514,0.05267122,0.028834414,-0.0018239236,0.017983321,-0.031175982,-0.024017598,-0.0077693462,-0.006486747,0.025300113,-0.0007493615,0.015989741,0.01682711,-0.03828668,0.025251731,0.007874527,-0.026942255,0.044166166,-0.017638652,0.014251262,-0.03401775,-0.018999655,-0.026428973,-0.019425737,-0.011231342,-0.02504138,0.0072099823,-0.008910078,-0.009308425,-0.0037794532,0.008445981
398,content,0.017240454,-0.033304952,-0.015502602,0.0019276504,0.045592282,-0.028060654,-0.022501998,-0.007228313,0.026449801,0.0037466139,-0.004407394,0.011269851,0.0077457726,0.032566164,0.0140807815,-0.0051573813,0.009015119,-0.028613066,0.009802486,0.014825364,0.0038640788,-0.03166483,0.014426844,-0.021304455,0.021326961,-0.039460633,0.02131011,-0.030608216,-0.0052977917,-0.024094172,-0.019597843,0.010647718,0.010777721,0.0038901982,-0.010165153,0.0072107995,0.005064519,-0.027033856,0.002980118,-0.031147875,0.004992011,-0.016892834,0.0020912054,0.011439598,-0.01662505,-0.006219362,0.022580404,0.0024629117,-0.0036782029,0.03428555,-0.008074178
399,content,0.0132794045,-0.020702824,0.005899542,-0.004994619,0.02873666,-0.016073216,-0.049339533,0.015500622,0.018073553,-0.053299688,0.00010667272,-0.010959763,0.02568258,-0.037494224,0.009422711,0.0483553,0.016202725,-0.0061782943,0.04485691,-0.0047822027,-0.008151299,0.0083114775,0.003071754,0.029682513,-0.015463527,-0.0007300667,0.007829333,-0.0046782442,0.03052992,0.02749719,-0.025927894,0.02281395,0.03600919,-0.025579402,0.03247795,0.016434735,-0.020733852,-0.010728334,-0.025900902,-0.03710936,-0.016875045,0.031009372,0.040531863,-0.016425166,0.029843185,-0.0033957686,0.023139264,-0.008176384,0.03763934,-0.018296747,0.0066535203
400,content,-0.008190866,0.021979103,-0.019175185,0.005564487,-0.006955941,-0.0152408,-0.0034584992,-0.03932984,0.020894296,0.037278753,0.013972847,-0.024062792,-0.03216886,-0.0045697014,0.01613953,-0.01129816,0.00044666955,0.0168259,0.00057450344,-0.021224942,0.019291162,-0.011037053,0.013108213,-0.015825028,-0.014499752,-0.022088403,-0.0064281574,-0.0028965934,0.06261309,0.020054735,-0.01107099,-0.005776346,0.004363619,0.01829339,0.0041374187,-0.02967892,-0.026924929,0.00014140182,0.0063810754,0.029161712,0.0012772286,-0.023527386,-0.02953743,0.0061154207,-0.0360198,0.02219023,-0.037617452,0.030482044,-0.006176106,0.046400905,0.011866371
401,content,-0.021707896,-0.020000994,0.022342198,-0.036262523,0.006598654,0.018741723,-0.026795868,-0.03500663,-0.050172176,-0.007247447,-0.004377038,-0.0024718193,0.00092370383,0.02016635,-0.0088950265,0.0030905912,-0.013022948,0.013194302,-0.006252511,0.0023194002,0.008025677,-0.008214165,0.025151696,0.016659021,-0.0454571,0.028787011,0.00464949,0.020841133,-0.000990461,0.0016838328,0.028102305,-0.0061385487,0.0069723525,0.034276035,-0.009880658,-0.0131582795,-0.01931823,-0.0009393668,-0.012741078,-0.009863651,0.0056749973,0.038963076,0.0016976319,-0.007929129,0.022657812,0.011241105,-0.0017233914,0.0015898405,0.015854832,-0.008246879,-0.03568944
402,content,0.03404979,0.0056889746,0.030729566,-0.020304509,0.012606805,-0.0018860705,0.0065312022,-0.02383917,-0.060747027,0.025947776,-0.0037001984,0.002784707,0.002402741,0.0031125217,0.00790871,0.005391851,0.011945193,-0.020795893,0.0029293473,-0.008789891,-0.004944206,0.0015619242,-0.0044739433,-0.023583002,-0.00790561,-0.043960508,0.0017462246,0.008359083,0.04348326,0.008692255,0.025663264,0.022524104,0.007306693,-0.0123601565,-0.030312523,-0.030866481,-0.008753166,-0.01501029,-0.008615838,-0.006383827,-0.011352486,0.02921038,-0.032037664,0.0013924297,-0.011148272,0.009509225,-0.0019402901,-0.023829479,0.01058369,0.0019903341,0.007920659
403,content,-0.016648795,0.0013972864,0.04903104,0.016229514,-0.004319652,-0.027319945,-0.008616616,-0.004766831,0.045316186,0.0102431225,-0.01977226,-0.002087445,0.038683787,0.003063226,-0.035071112,-0.0304056,0.02279581,-0.059485774,0.0132459765,0.027982095,0.013911151,-0.0064975196,0.018798325,0.006125304,0.0029920335,0.031983297,0.021279998,-0.0039153094,0.011554025,-0.008487484,0.008191326,-0.011456852,-0.009290795,0.011363155,-0.03682495,-0.029935783,-0.011216531,0.010692784,0.021732513,-0.0001403277,-0.008850144,0.0010979819,0.010555731,-0.0045614447,0.017838312,-0.019929342,-0.021383269,-0.005853388,0.0028488715,0.010348514,-0.009340465
404,content,-0.03730062,0.023156185,0.05417621,-0.026896428,-0.015992917,0.0011211386,-0.025146794,0.0129486155,0.0023987046,-0.0052378764,0.0033406278,0.014530963,0.018786374,0.005099549,-0.0250807,0.05102359,-0.0016689041,0.03521193,0.007008412,0.027475217,-0.019349072,0.012353664,-0.016191922,-0.014247256,0.0010743925,-0.04281247,0.005499516,-0.039819848,-0.015122521,0.013449989,0.011559018,0.0022612617,-0.02101533,0.008402724,0.010486078,0.008066702,-0.0060063205,0.011297283,0.011593564,0.021108586,0.021857372,0.003395747,-0.012438175,-0.0050666323,-0.03018745,-0.016141633,0.025256412,0.016284911,-0.0061921584,0.02190474,0.005659432
405,content,-0.024594378,-0.02505491,0.03200285,0.010196921,0.0016925199,0.011016392,0.039041758,-0.005086746,-0.02490058,0.046681285,-0.018253155,0.018947322,-0.009088747,0.0047554965,-0.02155614,-0.02324997,0.013697867,0.026781956,0.05575569,0.0020673592,0.012746454,-0.020074215,-0.025160503,-0.021850523,0.0239704,0.010277686,-0.008464446,-0.018350592,0.0020859572,-0.011985423,-0.00589144,0.016443709,-0.02279942,0.015791437,-0.01001358,-0.0057324497,-0.025874984,-0.013812334,-0.034264382,-0.0043656644,-0.006247513,-0.019136887,0.014562854,-0.028060226,-0.023935325,0.049266465,-0.04854001,0.015621518,-0.0031016746,-0.03343479,-0.015146552
406,content,-0.03568484,-0.0053224256,-0.002499861,0.012596432,0.0022110129,-0.022393111,-0.026160713,0.009838114,-0.02731773,-0.010788012,-0.021329876,-0.009784223,0.012275224,-0.029918058,0.015206593,-0.011541584,-0.058514845,0.0060629835,0.039437354,0.036878552,0.007576027,0.007778673,-0.034773793,-0.040162113,-0.010708112,0.0061424524,0.00166293,0.016683653,-0.015661107,-0.008800149,-0.029111266,-0.00049386267,0.035184383,0.011309051,-0.009983522,-0.022051897,-0.02242342,0.022628393,-0.009004434,0.003997992,-0.012546735,-0.021137647,-0.024934828,0.01525067,0.04453298,-0.013705684,0.03399884,-0.018279497,0.024332387,-0.012704515,-0.011632211
407,content,-0.0023636036,0.030207098,-0.0013002414,0.0076737585,-0.019504564,-0.0036478268,0.030101592,-0.0023654322,0.025104681,0.01791315,0.0020932525,0.008383389,-0.03370094,0.014096765,-0.025353627,-0.0037604203,-0.004731215,-0.019754095,-0.022323698,0.013750959,0.008517295,0.02034461,-0.008569993,0.0027381724,0.025850011,0.018330699,-0.008349557,0.010486625,-0.026927141,-0.028388306,0.012644877,0.020682422,-4.1153482e-05,-0.0059363935,-0.04278761,0.014297793,-0.033428174,0.020514207,0.023782127,-0.032641366,0.0059132013,0.009114499,-0.0075687557,-0.011636168,-0.017744992,0.008165078,-0.026074583,-0.04514465,-0.03922159,0.019753119,0.016737001
408,content,-0.03333376,0.019901913,0.022517946,0.025556838,-0.0148697905,0.0016037993,-0.007859332,-0.017214464,-0.014378857,0.0240848,0.011248869,0.03222421,0.032794252,0.04312797,-0.000809753,-0.03225517,0.0222877,-0.008159979,-0.006542037,0.016183762,-0.0051053916,-0.026737697,0.0074151754,0.022811929,0.025659485,-0.009023196,-0.011169742,0.012816443,0.012785683,0.02081943,0.0124136815,-0.009684899,0.043915946,0.0025008926,-0.048246026,0.03642634,-0.0002902317,-0.015145628,0.011640263,0.03966328,0.0035960425,0.0084017785,-0.009193885,0.011298722,0.010587081,0.008358588,0.0297065,0.011483731,0.0052413675,0.01512986,0.0027064371
409,content,0.018745754,0.0023620743,-0.023105625,-0.019595671,0.00036020594,-0.001146722,-0.00015252116,-0.021298748,-0.005238825,0.0062086717,-0.040069975,0.02980624,0.0050715473,-0.030871084,0.003073771,0.016103782,0.032752275,0.018253868,0.04300795,0.031101588,-0.01486273,-0.011371917,-0.04691297,-0.019729039,-0.018418286,-0.017692726,-0.0010074348,0.0014577206,0.008172731,0.0013109195,0.023875369,0.0017938738,0.042851858,0.019634569,0.028039724,0.010670996,-0.0044655404,0.04534017,-0.012367773,0.008190159,0.019778764,-0.011548895,0.029317895,0.007093499,0.019928943,-0.015054243,-0.0009138382,0.025539357,0.0066243187,0.0123005165,-0.0067549353
410,content,0.03765445,-0.010430674,0.026668198,0.025570165,0.02159428,-0.024915254,-8.473497e-05,0.007068249,0.010260925,0.012047974,-0.0222227,-0.011018558,0.014968303,-0.030978845,0.012970214,0.009522485,-0.03360837,-0.031829484,0.019602625,0.016507603,0.013178797,0.02789497,0.023396505,-0.006521892,-0.003175007,0.014940555,-0.02058805,0.03835663,0.030878225,-0.024465786,-0.011623005,0.0106924875,-0.017951846,0.020209331,-0.011675465,0.03127078,0.008234183,-0.016468937,0.0011817784,0.019630115,0.0028025545,-0.014615613,0.026095249,0.0055620903,0.0092679765,0.015057488,-0.027079172,0.017594226,-0.013428699,0.012466662,-0.012091067
411,content,-0.02027991,0.030271461,-0.011448809,0.00031074142,0.009898292,0.01715476,-0.041988574,-0.040822644,-0.0010001217,-0.021799231,0.05877245,-0.038676303,-0.0050663482,0.023818266,0.01312562,0.0031334746,-0.023253381,-0.04228371,0.024231656,-0.02540682,0.0057357475,0.012755159,0.027359178,0.0017581307,-0.0061749388,0.011094388,-0.002541165,0.00018841846,0.020853728,-0.012163324,0.013404787,-0.02672714,-0.01234896,-0.02394458,-0.0045545558,-0.027373767,0.0061188885,-0.011747513,-0.0017839136,-0.026954545,0.005171399,-0.00973358,-0.024207337,-0.0048746495,-0.035396066,0.013390493,-0.017495656,0.004400737,-0.00017576221,0.020388385,-0.022202794
412,content,-0.0061406814,0.03519943,-0.012449422,-0.02448893,-0.05485344,-0.0016017173,-0.02616752,-1.8968765e-05,-0.009733298,0.0017071172,-0.0077687334,0.016428223,-0.02096974,0.030703535,0.0023153098,-0.0013004666,0.032496408,0.020196931,0.005834624,-0.0051580607,-0.028735837,0.0007422469,0.04277786,0.039554883,-0.013509984,-0.026335081,-0.021346537,-0.022283286,-0.0038254485,-0.025476253,0.012409836,0.02125742,-0.00042953627,0.006477027,0.039720204,-0.020488461,0.015992505,0.003180454,0.0045876345,0.0024477546,-0.0019496991,-0.030952241,-0.0027655324,0.009630218,0.046235926,0.015071657,0.029432429,0.008694487,0.013343162,-0.010064695,0.01959257
413,content,0.04396715,0.008034663,0.018613297,-0.015440906,-0.027349066,0.008879485,0.021408975,0.018903565,-0.02748492,0.003332403,-0.037802704,0.0054980526,-0.028365053,0.0027177478,0.013207172,0.00059006305,0.00694012,-0.010031636,0.033541024,0.0047034253,0.011173125,-0.023879115,-0.019238284,0.016649032,0.007062235,-0.009023637,-0.031018883,-0.0264225,0.009493424,-0.013366182,-0.010328693,0.016555546,0.014645671,0.003193768,-0.0026289437,0.04153213,0.010267973,-0.047725916,0.022062311,0.017600097,0.0013306509,0.01896951,-0.017102037,0.013382172,0.00043760682,-0.023237348,0.020495594,-0.027359774,0.01959568,0.012843849,0.010062043
414,content,0.01885356,-0.009450071,0.025686512,-0.016975444,-0.022838578,0.0016123079,0.00028741526,-0.022449035,-0.016002638,-0.0045917565,-0.020446759,-0.009765408,-0.0072194324,0.0071956567,0.006078475,-0.035899516,0.002504298,-0.03310486,-0.005554158,-0.00055357174,0.0014888232,0.0097841425,0.005789579,0.018646946,-0.029405108,0.0046353755,0.0007059925,-0.022561941,0.008681576,0.02182753,-0.018793544,0.011282158,0.02214955,0.0029259282,0.024002288,0.015191709,-0.022808233,-0.002802006,-0.01619315,-0.003478153,0.008597708,-0.004327117,0.000796237,-0.0046743294,-0.025309745,-0.0109938765,0.02423938,0.015722146,0.039814644,0.020214064,-0.008244558
415,content,-0.006967885,-0.011073198,0.013249923,-0.017153773,-0.004254503,0.0047369055,-0.014556145,-0.0027525297,0.011565913,-0.00087142776,0.0052268025,-0.008628246,0.0026146218,0.00904085,0.028587226,0.010001095,0.015097595,-0.0253391,-0.046469994,0.029135535,0.014614092,0.046487875,-0.0023400988,-0.033338483,0.023450343,-0.016155692,-0.0023505085,0.027810834,-0.012666473,0.031267814,-0.02152919,0.014982096,-0.020172495,-0.014901383,-0.026272027,0.030731922,0.027585771,0.018053802,0.032266732,-0.017220091,0.016706789,-0.016132783,0.043862753,0.008814006,-0.00075610075,-0.032751113,0.0068902457,0.013893656,0.004295373,0.021374993,0.023433514
416,content,-0.003143879,-0.011943087,0.013745553,-0.027057372,0.023817986,0.014865194,0.019543232,-0.01978409,0.0036153921,-0.024604602,0.022332205,-0.014908084,-0.07050138,0.025341783,0.0064037642,0.032850016,-0.0032505365,0.020796116,0.004888777,-0.030848006,0.059370555,0.019004574,-0.007788865,-0.043358445,0.0086862,-0.011294706,0.0010731634,-0.026719987,0.0046188026,0.014481711,0.033000257,-0.008634179,-0.0040712464,0.005588821,0.0025159817,-0.024199132,-0.01575431,0.005818225,0.019432183,-0.013088327,-0.0015379421,-0.014549036,-0.020141456,0.017076852,-0.012724121,-0.007562926,0.010129236,-0.05366648,0.009864375,-0.01167973,-0.0007231583
417,content,-0.01229488,-0.021418283,-0.012467293,-0.0072443145,-0.010777459,0.0061778794,-0.015997922,-0.004611571,0.009608499,-0.024889566,0.0030417498,0.023995196,-0.01018737,-0.003230654,0.0057831113,-0.016965384,-0.0046490645,0.035855066,-0.008606938,0.010702303,-0.03821567,0.029850071,-0.025276,-0.011498359,-0.027455727,0.009883052,0.026101807,-0.026363904,-0.0049815713,-0.0073619424,0.006350379,-0.008975251,-0.05440598,-0.0009511765,0.030689329,0.00438103,0.022406913,0.0071862005,0.013532087,0.021398097,0.012603003,0.054877307,-0.0016003773,-0.001033817,0.022133032,-0.00041842807,-0.008533813,0.0139728375,0.0031215127,0.0022883047,-0.009806861
418,content,-0.010392133,-0.001951386,-0.006975997,-0.00096706784,0.0047920067,0.0073802816,0.010655315,-0.005087644,0.018807337,0.004405177,-0.021695958,-0.010906571,-0.036618423,-0.00588253,-0.016494125,-0.028889129,-0.0065361075,0.034648187,-0.009327766,0.023611873,-0.009169406,-0.008023272,0.0124053545,-0.027064357,0.009553901,0.012026595,-0.04056279,0.0021916898,0.0016256754,0.010278195,-0.0033668494,-0.01693921,0.019645227,0.0049412823,0.009850017,0.017766586,0.009492522,0.003555396,0.031109752,0.010581455,0.0372013,0.009963686,-0.021219637,0.015089612,-0.0011906634,-0.0025557938,-0.0012029482,0.026549824,0.010887037,0.015282818,0.042191587
419,content,-0.015423916,0.026923241,0.006303373,-0.005693627,0.033729322,-0.0063518384,0.0056515126,-0.010754308,-0.022473548,-0.00083132886,0.0047542383,0.0024084735,0.006639982,0.045066465,-0.038649693,0.006063322,0.010374669,0.046691075,-0.00049930875,0.004854464,0.0065961764,0.012690507,-0.00544403,-0.04661301,-0.023796916,-0.013423931,-0.0022061418,0.029181613,-0.0121979015,0.0016127252,0.011137887,-0.026140263,-0.03613053,-0.009223835,-0.009310193,-0.035548218,0.022605473,0.016938107,0.009986467,0.01660258,-0.0051741777,0.004200634,-0.022788204,-0.003643643,-0.016444366,-0.015494146,-0.0167497,0.015840849,-0.00085494964,-0.0071649025,-0.014841636
420,content,-0.0241676,0.01818173,-0.030544035,-0.049046595,0.018568255,-0.0052398676,0.00026615124,-0.021032235,0.03902727,0.0132594025,0.00898263,0.007680827,-0.047783725,-0.0041615968,0.019266482,-0.0010802258,-0.025222091,0.02670434,-0.00079710816,-0.02065312,-0.004358007,-0.014550781,-0.046018843,-0.0054640495,-0.016060727,-0.0038101864,-0.0011116464,-0.0019247505,0.0026057942,0.011688767,-0.006881901,-0.01954593,-0.0011961851,0.023373807,0.0032817812,-0.0019024871,-0.01786225,-0.0027981878,-0.013917111,-0.058211975,-0.007778397,0.028890885,-0.0052442783,0.016664853,-0.003479733,-0.00022645704,-0.042989954,0.0127548985,-0.0002484008,0.008415352,0.015411558
421,content,-0.008378129,-0.011987504,-0.008469332,0.012766051,0.010646285,-0.030307531,0.030056503,0.016277088,0.00055387215,0.0030608443,-0.02212039,0.014264823,-0.010806536,-0.01820838,-0.0072460514,0.021194117,0.0058693853,-0.0610588,0.0081285825,-0.01747922,0.017045192,0.0042893016,0.012459457,-0.0049598967,-0.01340048,0.026956916,0.0034418073,0.009628002,-0.006689703,0.013649312,-0.020606475,0.0065089813,0.02129395,0.018753175,-0.005183532,0.027973702,-0.0118450485,-0.025839899,-0.022642625,0.0068873195,0.0035009373,-0.04142838,-0.016161127,-0.06809871,-0.0069905934,-0.0127277775,-0.012419792,0.021160714,0.051473577,0.0021334705,-0.025515513
422,content,-0.021408543,-0.0026433247,-0.00049725105,-0.017694449,0.00085376215,-0.008237921,0.0054496597,-0.022863245,0.042430904,-0.022532132,-0.019115813,-0.020796375,-0.02239634,-0.022168249,0.016505597,0.03762366,0.013556984,0.011550297,-0.005077945,0.0155897485,0.0008167731,-0.037437573,0.008967121,-0.008717876,0.010207598,0.00082727545,0.017909266,-0.019825783,-0.013144044,-0.021912694,0.005375905,-0.01731618,-0.020588493,-0.027202653,-0.018872753,-0.015427288,0.030605137,0.024120832,0.008989851,0.004464206,-0.021264574,-0.008118787,-0.004915945,0.013030842,-0.028308783,-0.019320449,-0.020782413,0.021671899,-0.03839738,-0.017537793,-0.0023912664
423,content,0.0070510344,0.0061557894,-0.0068575493,0.01441034,0.033049967,-0.025012612,-0.015203511,-0.005309392,0.002253212,0.02408095,0.021521261,0.015139581,-0.0010767449,-0.020456769,0.016984262,-0.021553025,-0.03796104,-0.032864433,0.005341724,-0.011400096,0.016931115,-0.018962575,0.016589347,0.0060614166,-0.002063509,0.008822085,-0.018142568,0.009494934,-0.0014506192,-0.02701859,-0.032967832,-0.008753279,0.003792315,0.020555036,0.018419113,-0.021140568,0.028678693,-0.04635421,0.008972815,-0.0131738465,-0.018625611,0.0024974442,-0.01642003,0.02798467,0.010123244,-0.0079015875,-0.0046588,0.02193289,0.03811259,-0.018675795,-0.014739568
424,content,0.037664726,0.01964181,-0.015942382,0.049249947,0.01566444,-0.003186459,-0.015829045,-0.013867114,-0.016696826,0.020269427,-0.015781535,0.011818827,-0.023057971,0.015862158,-0.019280123,0.013878484,0.026655998,-0.006167216,-0.0043110875,0.0142807895,0.016610617,-0.011762495,-0.035718627,-0.00014616981,-0.028318534,0.04202414,0.031662803,-0.033361543,0.01598505,-0.0038857304,-0.030442076,-0.0032518276,0.043257017,-0.015195047,-0.0013073932,-0.01624873,0.011343185,0.0038604934,-0.013679489,0.032394975,-0.013332882,-0.0029001771,0.009581204,0.0021387103,-0.014782009,0.0077041634,0.01029592,-0.027953913,-0.0003218606,-0.0033419197,-0.017040124
425,content,0.027949218,-0.011032399,-0.01415116,-0.0041196146,0.0035013733,-0.011187681,-0.017703773,0.00023314387,-0.0064023235,0.0004701621,-0.00826898,-0.031859312,-0.017685505,0.007798278,0.046203256,0.0044029136,0.0067382553,0.029944738,-0.02481991,-0.035962835,0.0067607313,-0.0006733678,0.0018400983,0.002620722,-0.0033566616,0.020289926,-0.008217762,-0.041182708,0.00061158737,-0.025635157,0.015448012,0.01654328,0.009778304,0.018239409,0.018337073,-0.016238833,-0.03481348,0.0007219209,-0.014469702,0.030580804,0.0039737867,0.045096487,-0.007586859,-0.00840076,0.0059442893,0.008858241,-0.015706714,0.009461471,-0.009648826,0.0043467027,-0.006342647
426,content,-0.024501298,-0.010745355,-0.000853988,-0.0033316016,0.0075857285,0.02760283,-0.010206072,-0.0009711419,-0.0129783545,-0.0065213963,0.019241903,0.008990545,0.011452632,0.042964447,-0.0075419154,0.036121283,-0.0009113681,-0.012083242,-0.04708399,-0.006131072,0.019792773,-0.021982444,-0.014725857,0.022572346,-0.015232931,-0.0055972463,-0.022616968,0.012222593,0.007884357,-0.04330921,-0.0066979476,-0.082083054,-0.0072442987,0.023241669,-0.03346447,-0.02829834,-0.033861738,-0.0059482655,-0.0015443186,-0.0075805094,0.005817973,0.010864479,0.0001137557,-0.00097561895,-0.008005093,-0.040720638,-0.013497451,-0.013584181,0.014452638,-0.0068008793,0.013529211
427,content,-0.022844056,-0.011168889,-0.0033201405,-0.051365986,0.013661327,-0.029547459,-0.045784004,-0.034733366,0.02460446,0.010848601,0.01081502,0.060860287,-0.0020309372,0.0044612307,-0.028984481,0.043075252,-0.010388771,0.0029497214,0.026646972,-0.034590777,-0.012146311,0.016809974,-0.036034867,-0.0047533843,0.03559442,0.0011338338,-0.04033114,-0.042826466,0.015672999,-0.012469803,-0.027881166,0.00061816134,0.0045283427,-0.040098634,0.02214795,0.015157556,0.013702002,-0.0067099812,-0.008917867,-0.025790542,0.0027619689,-0.0021557258,0.011897195,-0.028914766,0.0064447704,0.0011881784,0.004616717,0.0025044093,0.007480455,-0.027056843,-0.023943484
428,content,-0.017610498,0.0028316989,-0.010530149,-0.0034469801,0.023522267,0.010794848,0.0112602,-0.034898385,0.017283874,-0.018356407,-0.022611614,-0.0063156513,0.008690665,-0.022243995,0.012781625,-0.019229164,-0.02918469,-0.007439626,-0.0042974423,-0.014323206,0.008887969,0.0012093668,0.027417023,0.016328005,0.014223496,-0.013788904,-0.034978,-0.02946819,-0.011487615,0.016211491,-0.007434765,-0.015921153,-0.042212933,0.014604833,-0.021123726,0.012395074,0.013021896,-0.0038208761,-0.0077797286,0.02031044,0.009531473,-0.029111508,0.0031983193,0.024597509,-0.00043362725,0.009484268,-0.034902606,0.002745739,-0.015911033,-0.012654932,0.01232557
429,content,-0.04069834,0.008799234,-0.023747956,-0.008354162,0.001994463,-0.021857997,-0.011833191,0.013784383,0.030577993,0.0018821476,-0.026206229,0.015089485,0.00097109657,0.008697922,-0.0048914696,-0.014758644,0.009159979,-0.025510438,-0.020520717,0.0187956,0.030256648,-0.009861261,0.018633304,0.00966492,-0.011972301,0.030981889,-0.007545244,-0.011707712,-0.004662657,0.002950327,0.020128978,0.0071712313,-0.010111868,-0.020477405,-0.0125858495,0.005108046,0.0039202054,-0.026156723,0.00045791137,0.008225038,-0.038859196,0.01696073,-0.0073084696,0.027510729,-0.047012128,0.006303438,-0.042453106,0.00219295,-0.016964221,0.0005161188,0.02391144
430,content,-0.010498029,-0.004966593,-0.022675803,-0.013923234,0.019653222,-0.012609726,0.0012887578,0.026754877,0.019734237,0.042704772,0.009735863,0.015028975,-0.03630064,-0.012976355,-0.0025450618,0.023661176,0.0003210469,0.040755756,-0.018274108,9.262869e-05,0.026090564,0.0015117079,0.019328717,-0.024118984,0.03849491,0.020284235,0.016081724,0.015555468,0.009510043,0.012571769,-0.0078576505,-0.0049075154,-0.0018144482,-0.015132747,0.027820919,-0.017542062,0.0063245557,-0.022989588,-0.007968954,0.008028242,-0.015689172,-0.028676834,0.017714117,-0.0012324314,0.0214397,0.0012951295,0.0005478546,-0.0007163524,-0.004181935,0.04262817,-0.0029963136
431,content,-0.01990639,-0.007411244,-0.005401657,-0.013144169,0.011287013,-0.004702482,0.0074071554,-0.007844318,0.005546787,0.034180816,-0.012401308,-0.007195373,0.0075693545,-0.029102432,-0.0048600323,0.0021416415,0.0029911543,-0.02456919,0.0033374114,0.012533453,-0.026638584,0.0053299526,-0.008903581,-0.027915653,0.009925859,0.031503048,0.026488204,-0.026405957,-0.009559469,0.029327452,0.013812356,0.010645283,-0.015650293,-0.027781693,0.028545879,0.030328108,-0.025452692,0.012920184,0.007719086,-0.021824718,-0.009393656,-0.02293204,-0.038754854,0.0022404476,-0.012921082,-0.0025955918,-0.0023732905,0.0048091454,0.007820578,-0.004502224,0.045300126
432,content,0.033573393,-0.0016531162,-0.020206675,-0.048561998,0.011238396,-0.0007962728,-0.022621378,0.029172752,-0.004819854,0.018815808,0.016588897,-0.023130259,-0.009345451,-0.015612342,0.002717232,-0.0077826465,0.01830969,-0.0013212324,0.006007204,0.007280821,0.003690623,0.013969617,-0.020333473,-0.02242353,-0.030509809,0.0051167468,-0.005486702,0.018196663,0.014899763,0.016929086,-0.009154204,-0.0013995325,0.0049370555,0.023125375,-0.010124578,0.0065356996,0.0024298378,-0.022114677,0.03263756,0.009860789,-0.0018135993,-0.005895066,-0.0065737274,-0.026770912,-0.014586955,0.01343783,0.0034731564,0.0026371935,-0.00784223,0.010501701,-0.013951393
433,content,-0.029265396,0.008628108,0.03692958,0.0017762122,-0.011590916,-0.008726557,-0.008360248,-0.01954088,0.013811867,-0.014315671,0.0199377,0.022741973,0.008546158,0.016096426,0.007824085,-0.014616568,0.017169224,0.0033320307,-0.02627373,0.053901765,-0.012326178,0.03941305,-0.01590504,-0.009956632,0.012693393,0.0022173598,0.037151575,-0.004095394,0.043667708,0.016514547,0.03732361,-0.0075578825,-0.012089183,0.034272954,0.022120588,-0.009146038,0.0050714887,0.018339314,0.009680284,0.00074615824,0.021221843,0.0032259536,-0.026718602,-0.0039212853,0.00067808904,0.010596143,0.015873661,-0.04930227,-0.007199878,0.004238716,-0.00817537
434,content,0.025060896,-0.013890535,0.009771902,0.00025426887,-0.009367707,0.0068525365,0.041780237,-0.026505396,0.012606727,0.022431271,0.013676771,-0.054754414,-0.03056045,0.016484318,-0.0059438655,0.0116111785,-0.0024378917,-0.007081673,0.015366858,0.011764346,0.035087686,0.011205534,0.016836135,-0.005651197,-0.030505788,0.0061958265,0.00998751,-0.0012443806,-0.009219354,-0.012091028,0.0032128068,0.018783795,-0.012250121,0.016530763,0.040643435,0.024733376,0.045888413,-0.013093613,-0.019649902,-0.002897515,0.02204365,-0.0068212845,-0.004143192,0.006908406,-0.015980238,-0.014512732,0.007655677,0.02093204,0.024736091,-0.02937658,0.013798438
